"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Uruguay","URY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","951.745880524412","737.407660376153","1256.47078879445","1376.65042748085","1163.93227044856","1198.73673423143","1342.69007851413","1589.96583008591","2327.55151416701","3166.50995575804","3548.54348373717","2887.45258061835","1550.54793288427","1443.69003557187","1407.97656033153","1813.15541324926","2300.33896892337","2546.94727403854","2588.3177549795","2843.97537715399","3459.93686697726","3992.10740959402","4627.68856408403","5339.66582555693","5826.53017638438","6159.21534024837","7161.48753768527","7511.85339120361","7040.4440475995","6635.05705679048","6038.12972663107","3932.01815850525","3324.79028553417","3783.70290888102","4882.92655333588","5512.88423342962","6567.15648668126","8380.89175472722","8620.65863985693","10825.7686021923","12881.9746871638","13050.5707440472","14815.0763044399","14393.6108751317","13381.0867014962","13039.6106638245","13718.9933390654","14118.8555013266","",
"United States","USA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4548.6831863511","4858.82023933526","5306.8039039512","5875.3060569686","6129.8009416436","6542.52714705741","7219.83362423184","7956.49464478898","8899.94869603814","9544.21349545431","10140.785430749","11451.4272621361","12039.0667119924","12768.5092128005","14268.7655821686","15158.3486729659","15844.5888227447","16736.258995315","18148.5622044365","19122.6964660792","19887.7383521584","20270.9678326375","21188.7141298161","21893.6738908707","23109.3166501339","24112.6902967887","25335.0913053388","26827.512104402","28295.3688440227","29596.3001962829","31215.5094232302","31896.6523732543","32543.6016467254","33629.6913429038","35553.5106882735","37570.5844220991","39758.8717490848","40523.8501539198","40068.1707798753","39044.6319276614","41002.9389388676","42635.8932801191","44736.5013457581","45675.5551421116","47714.9358985577","49199.6086205695","49635.0904176645","51309.1085530083","53489.6822354719","",
"Uzbekistan","UZB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","568.993419617829","639.201043336335","452.833388040279","343.932067514533","297.943365291228","303.739230613006","368.139466790073","438.488941592987","478.484489741157","666.682640036296","864.309940236796","999.695487900833","1376.92656225569","1581.13294240514","1772.43895475488","1913.04023214819","2263.83662464386","2399.29771799645","2359.25631090243","1643.44324301102","1314.76094032793","",
"St. Vincent and the Grenadines","VCT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","725.696498211989","885.600823410648","969.682070173658","1041.50175384686","1138.63428456743","1220.36930311984","1274.06420282615","1425.44591394692","1556.35259850865","1703.30692898906","1866.38290504139","1970.73252154953","2186.01575378371","2246.7992623723","2243.96501835496","2436.65978165975","2579.77220268076","2673.68233474855","2873.04301936348","2965.91365935988","3028.16481917617","3336.85459464322","3557.19460275474","3639.90435271296","3889.90793048581","4140.35926850072","4643.52735342175","4964.0235582202","5361.41174530655","5300.70747060103","5359.00608063944","5315.35557592494","5532.01166513553","5614.4474266861","5558.06400535505","5867.84401297298","6113.33648438044","6222.58891436976","6322.11912102227","",
"Venezuela, RB","VEN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","808.790546484514","856.937699407872","932.758291392244","1068.15313368726","1298.01614513027","1565.88028701648","1791.06421679396","2117.38670895375","2230.61660223856","2213.88122756265","2773.65730635055","3307.81825813075","3492.27611061937","3263.45418965469","2871.53414575213","3048.78871803873","2973.68813524419","2253.8942994114","2808.51947977744","1874.51726903031","2072.11854106046","2322.87772455433","2516.88204994316","2439.85633968212","2321.85934083724","3072.35108895239","2671.95594758528","3200.55764333511","3459.84136300915","3656.67559059013","4197.46039853614","4393.27510332505","3137.48527231799","2760.53657459951","3608.5638891352","4664.45862913997","5934.5697205739","7519.84724592898","10457.577583725","10819.060929319","12719.2382751987","9832.47026667352","11702.1059137049","11159.3048959133","14788.6654121507","","","","","",
"British Virgin Islands","VGB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4327531695092","76.8596748234598","116.512077069444","116.635943691967","154.861954809242","191.057798709022","241.102057957809","281.232120459551","303.360989654865","306.296567897744","318.038373832234","361.003130360542","378.319460136318","403.59411808567","448.913995321636","499.961910486476","566.315416593347","642.907865257559","747.633141663639","942.66871914684","916.968495539685","1097.79568833337","1253.86172395164","1439.58394833267","1576.88210949932","1691.8800522154","1755.4993405831","1873.63355660082","1935.85323540245","2106.39023167967","",
"Vanuatu","VUT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","749.411742465336","625.705575612948","613.55888828603","714.670748237711","865.963499298357","861.772387783512","818.062685487793","754.695941436092","909.783172685181","929.050287390192","1009.28369379989","1029.75241814148","1008.45418390056","1026.95884778995","1040.63056039661","1157.06868263842","1150.77706718753","1164.40614228673","1286.07728167463","1310.39741367642","1256.99677843992","1214.83783337313","1170.90504688281","1354.6718398855","1524.14974857839","1579.83973328608","1761.14074671582","2041.3316756679","2449.30634138286","2299.12073426909","2551.70228441273","2835.34739684484","2649.31764911077","2811.93466076876","2817.1620574795","2547.81666661714","2608.55755836804","2755.90055705021","2858.50664626309","",
"World","WLD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","691.976454580265","747.536592767374","846.309445595767","1011.42973531323","1117.51225815546","1220.84247218094","1300.94944053667","1441.37466065975","1675.32859241755","1869.72248194229","2046.6877473957","2090.98320796972","2049.13515420183","2042.43226442451","2090.30468269946","2156.70596313852","2518.73154327654","2812.11405484346","3111.86691617324","3183.64681253841","3514.68998544407","3671.0893815185","3849.37651483459","3833.7507089768","4071.07091389856","4466.69498509386","4516.18892473137","4452.01321230285","4411.8546494925","4498.78023056821","4566.47733732498","4487.52792688566","4595.36118820108","5087.38084755774","5656.75492553273","6030.88785564299","6469.04293496838","7156.13812263283","7621.85706598682","7174.14941464304","7786.4425740765","8502.65546212218","8629.40726109739","8769.14516798686","8957.59171466685","8417.32212564169","8436.3296711812","8842.30850935978","9256.05695660139","",
"Samoa","WSM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","523.692461930541","484.110815511567","425.458649689423","362.352196105483","387.32250320001","438.838316819868","486.027186552997","442.85301050678","464.221193089216","454.742642899953","","","","","","","","","","","1320.13865940783","1527.60154468003","1891.2821238445","2063.2699231755","2245.0057754315","2555.12409548356","2755.38757323542","2641.88130791311","3032.85543620676","3341.88606523062","3441.57340236509","3457.15884367216","3359.03160429903","3531.12515060275","3551.48751702197","3654.3393502338","3574.47444743509","",
"Kosovo","XKX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392.93118501679","385.917337318887","428.986479330968","326.768520802349","205.914976761268","188.547708897595","240.100599800418","289.282019760888","290.274022803827","302.75395986152","328.455666110281","361.309765466222","385.810634180028","401.875977295238","436.74483554336","484.099651809782","573.714095714172","671.859221873012","800.283966282543","856.362381238863","991.375321789875","1026.82122618606","1182.12806911612","1360.22947838713","1418.60353383348","","","","","",
"South Africa","ZAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","754.470534456447","765.246541899292","1029.0684131355","1242.16408919489","1219.13472530152","1114.9004955374","1193.860820492","1339.93859600883","1575.45051701202","2148.97187146463","2178.26812243375","1923.71641164524","2100.07886161079","1877.18582903778","1315.72292963571","1468.67805578956","1942.47362786138","2063.05378118221","2113.51408922361","2429.81811273051","2614.46757023169","2823.27379556067","2790.96415637544","2844.90708745178","3102.69809755325","2892.28646937506","2953.24685520273","2615.34333956004","2555.9178640004","2511.38639979765","2169.24382120686","2063.17521751998","3099.27524040484","4005.29232703137","4488.51232307832","4632.01533041854","4898.66503387148","4410.19100703726","4738.76029014666","5888.86160266099","6382.0854612852","6007.80254834365","5447.08103348418","5167.74414989305","4673.20681195719","4251.40810246554","4957.25826978906","5117.29707235575","",
"Zambia","ZMB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","278.626969929821","301.710280841154","290.731189458226","429.668058777525","383.10913867796","371.813414406519","356.089127996973","396.94355784509","426.630837961606","487.143350976861","530.817392949148","518.897281380742","393.047885779189","308.640375066025","239.686302490153","149.424439787202","199.378323847372","326.381704158045","340.221819384268","282.271468107816","284.765198712183","268.646050240904","293.947994768219","318.920815309893","317.79017475921","303.188648665193","352.111724435077","287.347827780124","273.946852062382","281.585104441129","314.144090906732","314.358128719944","360.576448323736","410.882239726725","520.091296634899","707.383898411682","725.422240118715","966.61125928967","846.425650176862","990.745183187765","1139.67794231869","1290.32770787525","1349.75120687811","1322.73378021658","999.761907689856","953.336741124681","1104.14122699402","1093.6129856576","",
